file,segment_id,mean_velocity,mean_current
Trace_1030_124540.csv,0,35987.923878255184,-0.03460797079169869
Trace_1030_124540.csv,1,35996.38837660147,-0.029129022004889978
Trace_1030_124633.csv,0,107965.8277701303,1.5498428338762213
Trace_1030_124633.csv,1,107943.13094013574,1.5625030316742081
Trace_1030_124633.csv,2,107946.08265774278,1.5787047244094488
Trace_1030_124633.csv,3,107919.59753421054,1.5742805263157895
Trace_1030_124633.csv,4,107920.41113780878,1.5815120717131472
Trace_1030_124658.csv,0,180006.23376459384,0.888226974789916
Trace_1030_124658.csv,1,180010.36511761908,0.5100970408163265
Trace_1030_124658.csv,2,180008.08989918922,0.3613375675675675
Trace_1030_124723.csv,0,252002.16021663844,0.6698911627906977
Trace_1030_124723.csv,1,252001.98126593212,0.6588351694915254
Trace_1030_124723.csv,2,252003.8041475368,0.6573561684210527
Trace_1030_124748.csv,0,324061.52938911703,0.5913524024640656
Trace_1030_124748.csv,1,324014.2735745614,0.6535247368421052
Trace_1030_124748.csv,2,324073.5420115894,0.5769942715231788
Trace_1030_124748.csv,3,324070.61499505927,0.6012623320158103
Trace_1030_124814.csv,0,396020.4557669082,0.589859500805153
Trace_1030_124814.csv,1,396007.24899517687,0.5772354340836012
Trace_1030_124814.csv,2,396018.9195823928,0.6254535214446953
Trace_1030_124839.csv,0,468015.52119360905,0.7494217593984963
Trace_1030_124839.csv,1,468018.8480960265,0.7432973841059602
Trace_1030_124839.csv,2,468020.2804742908,0.8100223758865248
Trace_1030_124904.csv,0,540064.1067176871,0.9347619047619049
Trace_1030_124904.csv,1,540058.901459854,0.9151162627737226
Trace_1030_124904.csv,2,540098.0698070375,0.9345661861520997
Trace_1030_125002.csv,0,468007.7098214286,0.7282123458646617
Trace_1030_125002.csv,1,468031.1919064748,0.7670567625899282
Trace_1030_125027.csv,0,396020.53631465515,0.5719203448275862
Trace_1030_125027.csv,1,396021.9082740916,0.5791595734597157
Trace_1030_125027.csv,2,396025.98040334857,0.5775117047184171
Trace_1030_125052.csv,0,324114.4900102459,0.5648054918032787
